Timestamp,Weather,Events,Traffic Volume,hour,day_of_week,month,day_of_year,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,is_weekend,is_rush_hour,is_night,weather_Clear,weather_Cloudy,weather_Rain,weather_Snow,lag_1h,lag_2h,lag_24h,lag_168h,rolling_mean_3h,rolling_mean_6h,rolling_mean_24h,rolling_std_3h,traffic_trend
2023-01-09 16:00:00,Clear,0,1297.0,16,0,1,9,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,1,0,0,0,1328.0,1401.0,1036.0,918.0,1388.3333333333333,1281.0,1107.2916666666667,55.102933981178516,1084.220238095238
2023-01-09 17:00:00,Cloudy,0,757.0,17,0,1,9,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,0,1,0,0,1,0,0,1297.0,1328.0,726.0,2981.0,1342.0,1301.0,1118.1666666666667,53.39475629685848,1085.3869047619048
2023-01-09 18:00:00,Cloudy,0,1255.0,18,0,1,9,-1.0,-1.8369701987210297e-16,0.0,1.0,0.49999999999999994,0.8660254037844387,0,1,0,0,1,0,0,757.0,1297.0,995.0,1160.0,1127.3333333333333,1253.0,1119.4583333333333,321.09240622184575,1087.029761904762
2023-01-09 19:00:00,Clear,0,1019.0,19,0,1,9,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.49999999999999994,0.8660254037844387,0,1,0,1,0,0,0,1255.0,757.0,1276.0,915.0,1103.0,1245.6666666666667,1130.2916666666667,300.37975963769856,1088.6904761904761
2023-01-09 20:00:00,Cloudy,0,584.0,20,0,1,9,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,1019.0,1255.0,1097.0,2981.0,1010.3333333333334,1176.1666666666667,1119.5833333333333,249.11309346024976,1085.9761904761904
2023-01-09 21:00:00,Rain,1,2981.0,21,0,1,9,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,584.0,1019.0,2981.0,748.0,952.6666666666666,1040.0,1098.2083333333333,340.3826278371669,1092.982142857143
2023-01-09 22:00:00,Cloudy,0,615.0,22,0,1,9,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,1,0,1,0,0,2981.0,584.0,1074.0,773.0,1528.0,1315.5,1098.2083333333333,1276.993735301783,1089.7440476190477
2023-01-09 23:00:00,Clear,0,568.0,23,0,1,9,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,1,1,0,0,0,615.0,2981.0,754.0,808.0,1393.3333333333333,1201.8333333333333,1079.0833333333333,1375.0470294987492,1081.9761904761904
2023-01-10 00:00:00,Clear,0,747.0,0,1,1,10,0.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,1,1,0,0,0,568.0,615.0,993.0,2676.0,1388.0,1170.3333333333333,1071.3333333333333,1379.7786054291466,1082.0416666666667
2023-01-10 01:00:00,Clear,0,839.0,1,1,1,10,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,1,1,0,0,0,747.0,568.0,647.0,765.0,643.3333333333334,1085.6666666666667,1061.0833333333333,92.80265800792553,1079.8511904761904
2023-01-10 02:00:00,Cloudy,0,494.0,2,1,1,10,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,1,0,1,0,0,839.0,747.0,545.0,464.0,718.0,1055.6666666666667,1069.0833333333333,137.80783722271548,1090.6369047619048
2023-01-10 03:00:00,Clear,0,690.0,3,1,1,10,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,1,1,0,0,0,494.0,839.0,1054.0,685.0,693.3333333333334,1040.6666666666667,1066.9583333333333,178.65142969854972,1087.797619047619
2023-01-10 04:00:00,Cloudy,0,993.0,4,1,1,10,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,1,0,1,0,0,690.0,494.0,511.0,1180.0,674.3333333333334,658.8333333333334,1051.7916666666667,173.0327521983509,1086.7857142857142
2023-01-10 05:00:00,Clear,0,584.0,5,1,1,10,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,1,1,0,0,0,993.0,690.0,698.0,1395.0,725.6666666666666,721.8333333333334,1071.875,251.4047201890525,1087.9166666666667
2023-01-10 06:00:00,Clear,0,935.0,6,1,1,10,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,1,0,0,0,584.0,993.0,755.0,1130.0,755.6666666666666,724.5,1067.125,212.26006061747862,1100.8095238095239
2023-01-10 07:00:00,Cloudy,1,1399.0,7,1,1,10,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,1,0,0,1,0,0,935.0,584.0,1207.0,1431.0,837.3333333333334,755.8333333333334,1074.625,221.3014535273898,1107.9345238095239
2023-01-10 08:00:00,Cloudy,0,1486.0,8,1,1,10,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,1,0,0,1,0,0,1399.0,935.0,1526.0,1160.0,972.6666666666666,849.1666666666666,1082.625,408.8035387974707,1106.0416666666667
2023-01-10 09:00:00,Clear,0,1228.0,9,1,1,10,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,1,0,1,0,0,0,1486.0,1399.0,1014.0,1690.0,1273.3333333333333,1014.5,1080.9583333333333,296.2166999568632,1106.220238095238
2023-01-10 10:00:00,Cloudy,0,1337.0,10,1,1,10,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,1228.0,1486.0,1177.0,2981.0,1371.0,1104.1666666666667,1089.875,131.2592853858375,1107.2440476190477
2023-01-10 11:00:00,Clear,0,1513.0,11,1,1,10,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,1,0,0,0,1337.0,1228.0,1045.0,1220.0,1350.3333333333333,1161.5,1096.5416666666667,129.51576480619693,1120.595238095238
2023-01-10 12:00:00,Rain,0,1318.0,12,1,1,10,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,1513.0,1337.0,1299.0,1315.0,1359.3333333333333,1316.3333333333333,1116.0416666666667,143.8065830667501,1118.279761904762
2023-01-10 13:00:00,Clear,1,2247.0,13,1,1,10,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,1,0,0,0,1318.0,1513.0,1436.0,2495.0,1389.3333333333333,1380.1666666666667,1116.8333333333333,107.51899057066161,1118.154761904762
2023-01-10 14:00:00,Clear,0,1029.0,14,1,1,10,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,1,0,0,0,2247.0,1318.0,1401.0,1274.0,1692.6666666666667,1521.5,1150.625,489.8676692060144,1117.922619047619
2023-01-10 15:00:00,Cloudy,0,1490.0,15,1,1,10,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,1029.0,2247.0,1328.0,1253.0,1531.3333333333333,1445.3333333333333,1135.125,636.4073642984764,1118.970238095238
2023-01-10 16:00:00,Cloudy,0,1167.0,16,1,1,10,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,1490.0,1029.0,1297.0,1364.0,1588.6666666666667,1489.0,1141.875,614.965310674784,1116.220238095238
2023-01-10 17:00:00,Cloudy,0,676.0,17,1,1,10,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,1,0,0,1,0,0,1167.0,1490.0,757.0,759.0,1228.6666666666667,1460.6666666666667,1136.4583333333333,236.60586073327627,1116.6488095238096
2023-01-10 18:00:00,Clear,0,708.0,18,1,1,10,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,1,0,1,0,0,0,676.0,1167.0,1255.0,872.0,1111.0,1321.1666666666667,1133.0833333333333,409.87925051166167,1116.3035714285713
2023-01-10 19:00:00,Cloudy,1,1145.0,19,1,1,10,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,1,0,0,1,0,0,708.0,676.0,1019.0,885.0,850.3333333333334,1219.5,1110.2916666666667,274.70772346866323,1118.267857142857
2023-01-10 20:00:00,Rain,0,504.0,20,1,1,10,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,1145.0,708.0,584.0,927.0,843.0,1035.8333333333333,1115.5416666666667,262.0286243905468,1118.9285714285713
2023-01-10 21:00:00,Clear,0,1410.0,21,1,1,10,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,1,0,0,0,504.0,1145.0,2981.0,847.0,785.6666666666666,948.3333333333334,1112.2083333333333,327.4818061104093,1119.5059523809523
2023-01-10 22:00:00,Clear,0,828.0,22,1,1,10,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,1,1,0,0,0,1410.0,504.0,615.0,2709.0,1019.6666666666666,935.0,1046.75,465.82221215109,1118.779761904762
2023-01-10 23:00:00,Cloudy,0,793.0,23,1,1,10,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,1,0,1,0,0,828.0,1410.0,568.0,903.0,914.0,878.5,1055.625,459.08169207669573,1117.517857142857
2023-01-11 00:00:00,Cloudy,0,832.0,0,2,1,11,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,1,0,1,0,0,793.0,828.0,747.0,819.0,1010.3333333333334,898.0,1065.0,346.56360647554317,1120.9404761904761
2023-01-11 01:00:00,Cloudy,1,897.0,1,2,1,11,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,1,0,1,0,0,832.0,793.0,839.0,956.0,817.6666666666666,918.6666666666666,1068.5416666666667,21.45538005572696,1123.952380952381
2023-01-11 02:00:00,Rain,0,729.0,2,2,1,11,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,1,0,0,1,0,897.0,832.0,494.0,1781.0,840.6666666666666,877.3333333333334,1070.9583333333333,52.53887449627775,1113.797619047619
2023-01-11 03:00:00,Clear,0,989.0,3,2,1,11,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,1,1,0,0,0,729.0,897.0,690.0,734.0,819.3333333333334,914.8333333333334,1080.75,84.71324178270883,1115.6607142857142
2023-01-11 04:00:00,Cloudy,0,836.0,4,2,1,11,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,1,0,1,0,0,989.0,729.0,993.0,955.0,871.6666666666666,844.6666666666666,1093.2083333333333,131.838284778495,1114.404761904762
2023-01-11 05:00:00,Rain,0,742.0,5,2,1,11,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,1,0,0,1,0,836.0,989.0,584.0,1279.0,851.3333333333334,846.0,1086.6666666666667,130.6764452123473,1114.6130952380952
2023-01-11 06:00:00,Cloudy,0,757.0,6,2,1,11,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,742.0,836.0,935.0,1070.0,855.6666666666666,837.5,1093.25,124.66889481075697,1112.4583333333333
2023-01-11 07:00:00,Clear,0,1531.0,7,2,1,11,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,1,0,1,0,0,0,757.0,742.0,1399.0,1079.0,778.3333333333334,825.0,1085.8333333333333,50.50082507579249,1111.6488095238096
2023-01-11 08:00:00,Cloudy,0,1270.0,8,2,1,11,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,1,0,0,1,0,0,1531.0,757.0,1486.0,1382.0,1010.0,930.6666666666666,1091.3333333333333,451.26156494875767,1111.982142857143
2023-01-11 09:00:00,Cloudy,0,1047.0,9,2,1,11,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,1,0,0,1,0,0,1270.0,1531.0,1228.0,1760.0,1186.0,1020.8333333333334,1082.3333333333333,393.7778561575058,1113.4642857142858
2023-01-11 10:00:00,Cloudy,0,1651.0,10,2,1,11,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,1047.0,1270.0,1337.0,2284.0,1282.6666666666667,1030.5,1074.7916666666667,242.24849500736724,1114.047619047619
2023-01-11 11:00:00,Clear,0,743.0,11,2,1,11,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0,1,0,0,0,1651.0,1047.0,1513.0,1128.0,1322.6666666666667,1166.3333333333333,1087.875,305.42484072736175,1111.7619047619048
2023-01-11 12:00:00,Rain,1,2981.0,12,2,1,11,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,743.0,1651.0,1318.0,1225.0,1147.0,1166.5,1055.7916666666667,462.1861097004122,1113.9642857142858
2023-01-11 13:00:00,Cloudy,0,1373.0,13,2,1,11,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,2981.0,743.0,2247.0,858.0,1791.6666666666667,1537.1666666666667,1125.0833333333333,1125.6115374912133,1113.2619047619048
2023-01-11 14:00:00,Rain,0,1474.0,14,2,1,11,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,1373.0,2981.0,1029.0,1463.0,1699.0,1510.8333333333333,1088.6666666666667,1154.0658560064933,1111.3035714285713
2023-01-11 15:00:00,Rain,0,1090.0,15,2,1,11,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,1474.0,1373.0,1490.0,1407.0,1942.6666666666667,1544.8333333333333,1107.2083333333333,900.639957659737,1109.1130952380952
